z_t0,u_t0,z_T4,u_T4,z_3T4,u_3T4
20.5005005005005,-1564793.3659122612,20.5005005005005,-1106476.0001922827,20.5005005005005,1564793.3659122612
20.54054054054054,-1471503.8857410564,20.54054054054054,-1040510.3761498558,20.54054054054054,1471503.8857410564
20.58058058058058,-1377624.6447427506,20.58058058058058,-974127.7282273074,20.58058058058058,1377624.6447427506
20.62062062062062,-1283193.2685732143,20.62062062062062,-907354.6617810506,20.62062062062062,1283193.2685732143
20.66066066066066,-1188247.604177369,20.66066066066066,-840217.9386424862,20.66066066066066,1188247.604177369
20.7007007007007,-1092825.7046205895,20.7007007007007,-772744.4663921859,20.7007007007007,1092825.7046205895
20.74074074074074,-996965.8138375006,20.74074074074074,-704961.2875756619,20.74074074074074,996965.8138375006
20.78078078078078,-900706.3513042735,20.78078078078078,-636895.5688650445,20.78078078078078,900706.3513042735
20.82082082082082,-804085.8966405678,20.82082082082082,-568574.5901710108,20.82082082082082,804085.8966405678
20.86086086086086,-707143.174147291,20.86086086086086,-500025.7337093292,20.86086086086086,707143.174147291
20.9009009009009,-609917.0372863691,20.9009009009009,-431276.47302639997,20.9009009009009,609917.0372863691
20.94094094094094,-512446.4531087539,20.94094094094094,-362354.3619881941,20.94094094094094,512446.4531087539
20.98098098098098,-414770.4866369026,20.98098098098098,-293287.02373699815,20.98098098098098,414770.4866369026
21.02102102102102,-316928.28520799376,21.02102102102102,-224102.1396203966,21.02102102102102,316928.28520799376
21.06106106106106,-218959.06278415082,21.06106106106106,-154827.4380969241,21.06106106106106,218959.06278415082
21.1011011011011,-120902.08423596444,21.1011011011011,-85490.68362283765,21.1011011011011,120902.08423596444
21.14114114114114,-22796.649605610524,21.14114114114114,-16119.665524460837,21.14114114114114,22796.649605610524
21.18118118118118,75317.92164412771,21.18118118118118,53257.81313943974,21.18118118118118,-75317.92164412771
21.22122122122122,173402.3063886213,21.22122122122122,122613.94672078153,21.22122122122122,-173402.3063886213
21.26126126126126,271417.1936016248,21.26126126126126,191920.93812633093,21.26126126126126,-271417.1936016248
21.3013013013013,369323.30011065654,21.3013013013013,261151.00995843965,21.3013013013013,-369323.30011065654
21.34134134134134,467081.3863412156,21.34134134134134,330276.4156478872,21.34134134134134,-467081.3863412156
21.38138138138138,564652.2720435248,21.38138138138138,399269.4505743676,21.38138138138138,-564652.2720435248
21.42142142142142,661996.8519954977,21.42142142142142,468102.46317016374,21.42142142142142,-661996.8519954977
21.46146146146146,759076.1116756356,21.46146146146146,536747.866002559,21.46146146146146,-759076.1116756356
21.5015015015015,855851.1428995709,21.5015015015015,605178.1468305435,21.5015015015015,-855851.1428995709
21.54154154154154,952283.1594139949,21.54154154154154,673365.8796313858,21.54154154154154,-952283.1594139949
21.58158158158158,1048333.5124417145,21.58158158158158,741283.7355926483,21.58158158158158,-1048333.5124417145
21.62162162162162,1143963.7061716118,21.62162162162162,808904.4940652418,21.62162162162162,-1143963.7061716118
21.66166166166166,1239135.4131872952,21.66166166166166,876201.0534731309,21.66166166166166,-1239135.4131872952
21.7017017017017,1333810.4898282622,21.7017017017017,943146.442175315,21.7017017017017,-1333810.4898282622
21.74174174174174,1427950.9914774133,21.74174174174174,1009713.8292757331,21.74174174174174,-1427950.9914774133
